"X","correctedspeciesname","catalognumber","n","dex","sin","X.dex","X.sin","island.x","correctedlocality","decimallatitudeUSE","decimallongitudeUSE","coordinateuncertaintyinMetersUSE","snailRichness","bio1","bio12","elev","Species","birdRichness","species","island.y","mass","height","width","ratio","sum","geomean","volume","log_volume","size","log_size","log_mass","shellDim","relativeMass","relativeRatio","bio1_sc","bio12_sc","elev_sc","meanMass_sc","ratio_sc","snailRichness_sc","birdRichness_sc","meanHeight_sc","meanWidth_sc","shellDim_sc","relativeMass_sc","relativeRatio_sc","scientificName","siteID","PD","SR","MPD"
1583,"Auriculella diaphana","36234",22,0,22,0,1,"Oahu","Tantalus; mauka slope",21.332994,-157.813282,1516,13,19.7669105529785,3420.35278320312,365.3291015625,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.425253092166444,0.919809815457289,-0.369845003301912,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",647,0.07309,4,0.0376
1584,"Auriculella diaphana","53862",18,0,18,0,1,"Oahu","Tantalus?; Oahu; Tantalus; W slope, below top",21.332994,-157.813282,1516,13,19.7669105529785,3420.35278320312,365.3291015625,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.425253092166444,0.919809815457289,-0.369845003301912,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",647,0.07309,4,0.0376
1585,"Auriculella diaphana","194508",1,0,1,0,1,"Oahu","Tantalus; north slope",21.332994,-157.813282,1516,13,19.7669105529785,3420.35278320312,365.3291015625,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.425253092166444,0.919809815457289,-0.369845003301912,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",647,0.07309,4,0.0376
1586,"Auriculella diaphana","103045",6,0,6,0,1,"Oahu","Tantalus (North); Ridge east of Manoa Valley, east of A.C. Alexander's cottage",21.333052,-157.81171,3092,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1059,0.07309,4,0.0376
1587,"Auriculella diaphana","46158",20,0,20,0,1,"Oahu","Manoa; at right of valley; near head at entrance to woods",21.333079,-157.800578,1398,9,22.0518836975098,3851.71020507812,106.112014770508,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,1.08554860384528,1.33151269179755,-1.68831977936283,-0.614097689223569,-0.138220894571243,0.634652801466193,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1060,0.05756,3,0.0383733333333333
1588,"Auriculella diaphana","57029",19,NA,19,0,1,"Oahu","Pauoa; W. side",21.333095,-157.827136,2942,7,21.4321727752686,2381.23657226562,292.270721435547,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.675801857105689,-0.0719596805564584,-0.7414471710809,-0.614097689223569,-0.138220894571243,0.135978077237217,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",649,0.00788,1,NA
1589,"Auriculella diaphana","16127",154,0,154,0,1,"Oahu","Pauoa - Tantalus slope just above peak",21.333409,-157.814612,NA,13,19.3034534454346,3356.89038085938,486.478546142578,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.731686358475017,0.859239039902265,0.246366253407413,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",844,0.07309,4,0.0376
1590,"Auriculella diaphana","57024",73,NA,73,0,1,"Oahu","Pauoa valley; Castle trail side Tantalus",21.33346,-157.818528,521,12,20.5009479522705,2990.48315429688,484.345642089844,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.0600851930736118,0.509526941680036,0.235517507948187,-0.614097689223569,-0.138220894571243,1.38266488780966,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",845,0.07309,4,0.0376
1591,"Auriculella diaphana","57033",40,0,40,0,1,"Oahu","Castle trail; below foot Tantalus",21.33346,-157.818528,521,12,20.5009479522705,2990.48315429688,484.345642089844,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.0600851930736118,0.509526941680036,0.235517507948187,-0.614097689223569,-0.138220894571243,1.38266488780966,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",845,0.07309,4,0.0376
1592,"Auriculella diaphana","103050",317,NA,317,0,1,"Oahu","Pauoa (East); along Castle trail",21.33346,-157.818528,521,12,20.5009479522705,2990.48315429688,484.345642089844,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.0600851930736118,0.509526941680036,0.235517507948187,-0.614097689223569,-0.138220894571243,1.38266488780966,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",845,0.07309,4,0.0376
1593,"Auriculella diaphana","34059",69,NA,69,0,1,"Oahu","Pauoa; E; Castle trail; middle portion",21.33348,-157.819494,1844,12,20.5009479522705,2990.48315429688,484.345642089844,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.0600851930736118,0.509526941680036,0.235517507948187,-0.614097689223569,-0.138220894571243,1.38266488780966,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1061,0.07309,4,0.0376
1594,"Auriculella diaphana","133944",228,NA,228,0,1,"Oahu","Makiki; rim of crater to Tantalus Road",21.333596,-157.814259,2634,13,19.3034534454346,3356.89038085938,486.478546142578,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.731686358475017,0.859239039902265,0.246366253407413,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1062,0.07309,4,0.0376
1595,"Auriculella diaphana","103051",53,NA,53,0,1,"Oahu","Pauoa; by lower trail",21.33367,-157.819371,2784,12,20.5009479522705,2990.48315429688,484.345642089844,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.0600851930736118,0.509526941680036,0.235517507948187,-0.614097689223569,-0.138220894571243,1.38266488780966,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1063,0.07309,4,0.0376
1596,"Auriculella diaphana","90278",5,NA,5,0,1,"Oahu","Tantalus-Pauoa; small ravine, 200 yds directly below summit",21.333673,-157.817659,2511,13,20.0982418060303,3165.98608398438,500.131317138672,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.206180137085839,0.67703318428602,0.315809338369364,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1064,0.07309,4,0.0376
1597,"Auriculella diaphana","43868, 43869",16,0,16,0,1,"Oahu","Pauoa; Tantalus side, pretty well up",21.333873,-157.817488,2550,13,20.0982418060303,3165.98608398438,500.131317138672,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.206180137085839,0.67703318428602,0.315809338369364,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1065,0.07309,4,0.0376
1598,"Auriculella diaphana","43913, 43917, 43928",76,0,76,0,1,"Oahu","Pauoa; one sub valley, Tantalus side, near hairpin turn of trail",21.333993,-157.818646,1807,12,20.5009479522705,2990.48315429688,484.345642089844,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,0.0600851930736118,0.509526941680036,0.235517507948187,-0.614097689223569,-0.138220894571243,1.38266488780966,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",1066,0.07309,4,0.0376
1599,"Auriculella diaphana","46248, 46250",15,1,14,0.066666667,0.933333333,"Oahu","Tantalus; ravine directly W of top R-?- S side of ravine",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1600,"Auriculella diaphana","12822, 12823, 12824",194,0,194,0,1,"Oahu","Tantalus; 2nd ridge E of peak, head of Makiki, 1/2 mile above J. Waterhouse's",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1601,"Auriculella diaphana","211002, 211003, 211004, 211005",24,0,24,0,1,"Oahu","Tantalus; Loc. 1",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1602,"Auriculella diaphana","211076, 211077",141,0,141,0,1,"Oahu","Tantalus; Loc. 6",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1603,"Auriculella diaphana","53855, 53857, 53859",29,0,29,0,1,"Oahu","Tantalus; outside S side",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1604,"Auriculella diaphana","12821",90,0,90,0,1,"Oahu","Tantalus; 2nd ridge E of peak, head of Makiki, near J Waterhouse's",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1605,"Auriculella diaphana","12825",94,0,94,0,1,"Oahu","Tantalus; 1st ridge E of peak",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1606,"Auriculella diaphana","12844",65,0,65,0,1,"Oahu","Tantalus; 2nd ridge E (bt. Carter's & Waterhouse's)",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1607,"Auriculella diaphana","16072",4,0,4,0,1,"Oahu","Tantalus; upper Makiki; woods above Mary Alexander's",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1608,"Auriculella diaphana","16147",16,0,16,0,1,"Oahu","Tantalus; Clive Davies'-bowl",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1609,"Auriculella diaphana","22017",107,0,107,0,1,"Oahu","Tantalus; S low rim - Isenberg's",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1610,"Auriculella diaphana","23953",134,0,134,0,1,"Oahu","Tantalus; outside SE of bowl",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1611,"Auriculella diaphana","35022",24,NA,24,0,1,"Oahu","Tantalus; Makiki slope; Colonies I-IV",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1612,"Auriculella diaphana","36223",12,0,12,0,1,"Oahu","Tantalus; above Paris house",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1613,"Auriculella diaphana","36229",58,0,58,0,1,"Oahu","Tantalus; ridge above Davies' house",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1614,"Auriculella diaphana","37036",52,0,52,0,1,"Oahu","Tantalus, N slope of; abt. midway from Makai to Pauoa flat",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1615,"Auriculella diaphana","58725",124,0,124,0,1,"Oahu","Tantalus; outer S.W. edge of bowl",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1616,"Auriculella diaphana","58731",79,0,79,0,1,"Oahu","Tantalus; inner edge of bowl under east peak",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1617,"Auriculella diaphana","76845",5,0,5,0,1,"Oahu","Tantalus, west top",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1618,"Auriculella diaphana","103042",12,0,12,0,1,"Oahu","Tantalus (East); near Mrs. D.L. Withington's place",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1619,"Auriculella diaphana","103044",382,1,381,0.002617801,0.997382199,"Oahu","Tantalus (North); Manoa bluff trail",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1620,"Auriculella diaphana","103046",12,0,12,0,1,"Oahu","Tantalus; crater",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1621,"Auriculella diaphana","103047",45,0,45,0,1,"Oahu","Tantalus; crater",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1622,"Auriculella diaphana","103048",40,0,40,0,1,"Oahu","Tantalus (West); into Pauoa Valley",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
1623,"Auriculella diaphana","133945",249,NA,249,0,1,"Oahu","Tantalus-Makiki; side of crater rim",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"diaphana",9,"A. diaphana","Oahu",0.020066667,7.68,3.86,1.989637306,11.54,5.444703849,29.9574233,3.39977715,114.428928,2.058535829,-1.697524763,114.428928,0.0663824156446638,-0.0671647359887231,-0.783233381242252,1.10232744715317,-0.00247687466804038,-0.614097689223569,-0.138220894571243,1.63200224992414,-0.0173604509955946,-0.121263062911773,-0.0656394441249955,-0.29105429813659,0.107552385148681,-0.0364866296261119,"Auriculella_diaphana",653,0.07309,4,0.0376
